"timeStamp","sixtyKTemp","threeKTemp","baseTemp"
1450068901,47.915,2.9554,2.79
1450068895,47.915,2.9479,2.8
1450068890,47.915,2.9537,2.81
1450068885,47.916,2.9553,2.78
1450068880,47.915,2.9479,2.78
1450068875,47.915,2.9515,2.74
1450068870,47.915,2.9559,2.77
1450068865,47.915,2.9479,2.79
1450068859,47.915,2.9504,2.78
1450068854,47.915,2.9553,2.8
1450068849,47.915,2.9495,2.76
1450068844,47.915,2.9491,2.79
1450068839,47.915,2.9557,2.79
1450068833,47.917,2.9498,2.76
1450068828,47.916,2.9484,2.76
1450068823,47.917,2.9551,2.77
1450068818,47.917,2.9494,2.78
1450068813,47.917,2.9482,2.75
1450068808,47.916,2.9551,2.77
1450068802,47.915,2.9498,2.79
1450068797,47.914,2.9485,2.78
1450068792,47.914,2.9544,2.78
1450068787,47.913,2.9521,2.81
1450068782,47.912,2.9468,2.79
1450068777,47.912,2.9542,2.79
1450068771,47.911,2.9528,2.77
1450068766,47.911,2.9468,2.78
1450068761,47.91,2.9524,2.77
1450068756,47.911,2.955,2.78
1450068751,47.912,2.9468,2.76
1450068746,47.912,2.9518,2.75
1450068740,47.911,2.9543,2.81
1450068735,47.912,2.9468,2.76
1450068730,47.911,2.9518,2.8
1450068725,47.911,2.9547,2.77
1450068720,47.91,2.9479,2.76
1450068715,47.909,2.9495,2.76
1450068709,47.908,2.9551,2.76
1450068704,47.909,2.9484,2.78
1450068699,47.908,2.9484,2.77
1450068694,47.91,2.9551,2.76
1450068689,47.911,2.9508,2.76
1450068684,47.912,2.9479,2.75
1450068678,47.913,2.9547,2.76
1450068673,47.914,2.9505,2.78
1450068668,47.915,2.946,2.79
1450068663,47.915,2.9526,2.78
1450068658,47.914,2.9517,2.79
1450068653,47.915,2.9454,2.79
1450068647,47.915,2.9521,2.78
1450068642,47.916,2.9517,2.77
1450068637,47.917,2.9451,2.75
1450068632,47.917,2.951,2.77
1450068627,47.919,2.9507,2.77
1450068622,47.919,2.9438,2.78
1450068616,47.92,2.9502,2.79
1450068611,47.921,2.9518,2.78
1450068606,47.921,2.9439,2.76
1450068601,47.921,2.9477,2.78
1450068596,47.92,2.9511,2.78
1450068591,47.921,2.9449,2.79
1450068585,47.921,2.9458,2.76
1450068580,47.92,2.9523,2.78
1450068575,47.921,2.9458,2.77
1450068570,47.921,2.9461,2.76
1450068565,47.921,2.9526,2.76
1450068560,47.921,2.9485,2.78
1450068554,47.92,2.9452,2.78
1450068549,47.92,2.9522,2.78
1450068544,47.92,2.9492,2.74
1450068539,47.918,2.945,2.78
1450068534,47.918,2.9514,2.79
1450068529,47.917,2.9517,2.73
1450068523,47.917,2.9448,2.78
1450068518,47.916,2.9514,2.75
1450068513,47.915,2.9525,2.75
1450068508,47.915,2.9459,2.79
1450068503,47.916,2.9504,2.79
1450068498,47.916,2.9551,2.75
1450068492,47.916,2.9471,2.74
1450068487,47.916,2.9505,2.74
1450068482,47.915,2.9553,2.79
1450068477,47.915,2.9477,2.78
1450068472,47.914,2.9494,2.77
1450068467,47.912,2.9562,2.78
1450068461,47.912,2.9509,2.8
1450068456,47.912,2.9497,2.78
1450068451,47.912,2.9566,2.77
1450068446,47.91,2.9517,2.77
1450068441,47.91,2.9499,2.78
1450068435,47.91,2.9565,2.78
1450068430,47.909,2.9515,2.77
1450068425,47.908,2.9488,2.77
1450068420,47.907,2.9554,2.78
1450068415,47.906,2.9507,2.78
1450068410,47.906,2.9482,2.77
1450068404,47.905,2.9542,2.77
1450068399,47.905,2.9539,2.78
1450068394,47.906,2.947,2.76
1450068389,47.906,2.9535,2.76
1450068384,47.906,2.9529,2.75
1450068379,47.907,2.946,2.78
1450068373,47.908,2.9522,2.77
1450068368,47.908,2.9521,2.78
1450068363,47.909,2.9447,2.76
1450068358,47.91,2.9487,2.76
1450068353,47.912,2.952,2.75
1450068348,47.914,2.9441,2.79
1450068342,47.916,2.9477,2.75
1450068337,47.917,2.9511,2.77
1450068332,47.92,2.9423,2.76
1450068327,47.922,2.9436,2.76
1450068322,47.923,2.9485,2.76
1450068317,47.925,2.9416,2.76
1450068311,47.925,2.9404,2.75
1450068306,47.926,2.9456,2.77
1450068301,47.927,2.9389,2.75
1450068296,47.928,2.9382,2.77
1450068291,47.928,2.9444,2.77
1450068286,47.929,2.9385,2.76
1450068280,47.929,2.9358,2.76
1450068275,47.93,2.9423,2.76
1450068270,47.93,2.9388,2.77
1450068265,47.932,2.9342,2.74
1450068260,47.932,2.9403,2.78
1450068255,47.932,2.9375,2.74
1450068249,47.933,2.9322,2.73
1450068244,47.935,2.9375,2.77
1450068239,47.937,2.9383,2.75
1450068234,47.938,2.9302,2.75
1450068229,47.94,2.9358,2.76
1450068224,47.941,2.9375,2.76
1450068218,47.943,2.9298,2.76
1450068213,47.944,2.9329,2.78
1450068208,47.945,2.9374,2.76
1450068203,47.947,2.9294,2.78
1450068198,47.949,2.9312,2.76
1450068193,47.949,2.9359,2.78
1450068187,47.949,2.9302,2.77
1450068182,47.951,2.9283,2.76
1450068177,47.952,2.9346,2.74
1450068172,47.952,2.929,2.75
1450068167,47.953,2.9267,2.75
1450068162,47.954,2.9317,2.75
1450068156,47.954,2.9304,2.78
1450068151,47.956,2.9248,2.75
1450068146,47.956,2.9299,2.76
1450068141,47.956,2.9324,2.76
1450068136,47.958,2.9252,2.78
1450068131,47.959,2.9278,2.74
1450068126,47.961,2.9321,2.76
1450068120,47.962,2.9273,2.75
1450068115,47.963,2.9241,2.75
1450068110,47.965,2.9292,2.75
1450068105,47.966,2.9297,2.77
1450068100,47.966,2.9233,2.77
1450068095,47.966,2.9263,2.73
1450068089,47.966,2.9298,2.74
1450068084,47.967,2.924,2.79
1450068079,47.968,2.9242,2.78
1450068074,47.968,2.9302,2.76
1450068069,47.969,2.9243,2.73
1450068064,47.97,2.9234,2.77
1450068058,47.969,2.9291,2.74
1450068053,47.97,2.9235,2.75
1450068048,47.97,2.9224,2.75
1450068043,47.971,2.9289,2.75
1450068038,47.972,2.9241,2.74
1450068033,47.973,2.9224,2.75
1450068027,47.973,2.9287,2.75
1450068022,47.972,2.9261,2.78
1450068017,47.973,2.921,2.77
1450068012,47.972,2.9282,2.76
1450068007,47.972,2.9268,2.74
1450068002,47.971,2.9216,2.75
1450067996,47.97,2.9289,2.78
1450067991,47.968,2.9275,2.77
1450067986,47.967,2.9226,2.76
1450067981,47.966,2.9299,2.74
1450067976,47.964,2.9292,2.73
1450067970,47.962,2.9244,2.74
1450067965,47.96,2.9322,2.75
1450067960,47.959,2.9319,2.75
1450067955,47.956,2.9265,2.77
1450067950,47.952,2.9323,2.75
1450067945,47.95,2.936,2.73
1450067940,47.947,2.9297,2.75
1450067934,47.944,2.9358,2.74
1450067929,47.941,2.9403,2.74
1450067924,47.939,2.9346,2.77
1450067919,47.935,2.9375,2.75
1450067914,47.934,2.944,2.77
1450067908,47.931,2.9385,2.75
1450067903,47.929,2.9399,2.76
1450067898,47.926,2.9478,2.76
1450067893,47.924,2.9445,2.75
1450067888,47.923,2.9431,2.76
1450067883,47.921,2.9518,2.74
1450067877,47.92,2.9487,2.73
1450067872,47.919,2.9466,2.75
1450067867,47.918,2.9535,2.74
1450067862,47.916,2.9539,2.74
1450067857,47.914,2.9491,2.75
1450067852,47.914,2.9572,2.77
1450067846,47.912,2.9575,2.76
1450067841,47.911,2.952,2.76
1450067836,47.909,2.9595,2.75
1450067831,47.909,2.9607,2.75
1450067826,47.908,2.9549,2.75
1450067821,47.907,2.9624,2.75
1450067815,47.907,2.9637,2.75
1450067810,47.906,2.9568,2.7
1450067805,47.907,2.9629,2.77
1450067800,47.907,2.965,2.78
1450067795,47.907,2.9568,2.75
1450067790,47.906,2.9608,2.74
1450067784,47.906,2.9655,2.76
1450067779,47.906,2.9587,2.76
1450067774,47.906,2.9625,2.72
1450067769,47.905,2.9672,2.76
1450067764,47.906,2.9614,2.74
1450067759,47.905,2.9607,2.74
1450067753,47.905,2.9668,2.74
1450067748,47.905,2.9644,2.74
1450067743,47.905,2.9594,2.73
1450067738,47.904,2.9666,2.73
1450067733,47.905,2.9649,2.76
1450067728,47.905,2.9599,2.76
1450067722,47.906,2.9669,2.74
1450067717,47.906,2.9647,2.72
1450067712,47.906,2.9596,2.74
1450067707,47.906,2.9665,2.75
1450067702,47.906,2.9655,2.74
1450067697,47.907,2.9598,2.72
1450067691,47.907,2.9652,2.73
1450067686,47.907,2.9667,2.74
1450067681,47.908,2.9582,2.72
1450067676,47.908,2.9639,2.77
1450067671,47.909,2.9662,2.75
1450067666,47.91,2.9588,2.72
1450067660,47.911,2.9634,2.75
1450067655,47.911,2.9666,2.72
1450067650,47.91,2.9592,2.73
1450067645,47.911,2.9609,2.74
1450067640,47.912,2.9665,2.76
1450067634,47.913,2.9594,2.76
1450067629,47.914,2.96,2.74
1450067624,47.914,2.965,2.74
1450067619,47.915,2.9581,2.76
1450067614,47.914,2.9573,2.76
1450067609,47.914,2.9646,2.74
1450067604,47.913,2.9605,2.73
1450067598,47.913,2.9578,2.74
1450067593,47.913,2.9654,2.74
1450067588,47.913,2.9615,2.71
1450067583,47.913,2.9569,2.77
1450067578,47.911,2.9637,2.75
1450067573,47.91,2.9643,2.73
1450067567,47.91,2.9582,2.74
1450067562,47.91,2.963,2.72
1450067557,47.909,2.967,2.74
1450067552,47.909,2.9599,2.75
1450067547,47.91,2.9644,2.72
1450067541,47.91,2.9681,2.76
1450067536,47.909,2.9601,2.74
1450067531,47.91,2.9616,2.73
1450067526,47.91,2.9683,2.7
1450067521,47.91,2.9625,2.74
1450067516,47.91,2.9621,2.72
1450067510,47.91,2.9689,2.76
1450067505,47.91,2.9632,2.72
1450067500,47.909,2.9601,2.74
1450067495,47.909,2.9681,2.71
1450067490,47.908,2.966,2.74
1450067485,47.908,2.9608,2.76
1450067479,47.908,2.9676,2.74
1450067474,47.906,2.9661,2.74
1450067469,47.906,2.9605,2.72
1450067464,47.906,2.9664,2.75
1450067459,47.906,2.9683,2.73
1450067454,47.905,2.9606,2.75
1450067448,47.906,2.9668,2.72
1450067443,47.907,2.9698,2.74
1450067438,47.908,2.9618,2.72
1450067433,47.909,2.9673,2.72
1450067428,47.91,2.9693,2.77
1450067423,47.911,2.9616,2.74
1450067417,47.91,2.9637,2.72
1450067412,47.91,2.969,2.76
1450067407,47.911,2.9617,2.72
1450067402,47.911,2.9623,2.74
1450067397,47.911,2.9678,2.74
1450067392,47.911,2.9608,2.72
1450067386,47.911,2.9607,2.73
1450067381,47.912,2.9661,2.73
1450067376,47.912,2.9618,2.71
1450067371,47.912,2.957,2.73
1450067366,47.913,2.9636,2.72
1450067361,47.914,2.9606,2.72
1450067355,47.915,2.9553,2.74
1450067350,47.915,2.9619,2.74
1450067345,47.916,2.959,2.71
1450067340,47.915,2.9533,2.73
1450067335,47.915,2.959,2.73
1450067330,47.915,2.9605,2.73
1450067324,47.914,2.9531,2.72
1450067319,47.913,2.9586,2.73
1450067314,47.913,2.9609,2.73
1450067309,47.912,2.9529,2.74
1450067304,47.912,2.9582,2.72
1450067299,47.912,2.9617,2.72
1450067293,47.912,2.9551,2.72
1450067288,47.912,2.9595,2.75
1450067283,47.912,2.9629,2.75
1450067278,47.912,2.9553,2.72
1450067273,47.912,2.9577,2.75
1450067268,47.912,2.9635,2.74
1450067262,47.913,2.9572,2.74
1450067257,47.912,2.9571,2.72
1450067252,47.912,2.9637,2.71
1450067247,47.913,2.9581,2.71
1450067242,47.914,2.9571,2.71
1450067237,47.914,2.9627,2.72
1450067231,47.914,2.9599,2.72
1450067226,47.914,2.9543,2.74
1450067221,47.914,2.9616,2.73
1450067216,47.913,2.96,2.72
1450067211,47.913,2.9545,2.7
1450067205,47.912,2.9597,2.74
1450067200,47.911,2.9617,2.73
1450067195,47.911,2.954,2.7
1450067190,47.91,2.9591,2.72
1450067185,47.91,2.9622,2.7
1450067180,47.909,2.9539,2.71
1450067174,47.908,2.9585,2.72
1450067169,47.908,2.9618,2.7
1450067164,47.908,2.9543,2.72
1450067159,47.908,2.9585,2.73
1450067154,47.908,2.9618,2.74
1450067149,47.909,2.9553,2.74
1450067143,47.909,2.9555,2.74
1450067138,47.909,2.9614,2.73
1450067133,47.91,2.9559,2.72
1450067128,47.911,2.9539,2.69
1450067123,47.911,2.9609,2.71
1450067118,47.911,2.9582,2.72
1450067112,47.91,2.9542,2.75
1450067107,47.91,2.9611,2.73
1450067102,47.911,2.9593,2.71
1450067097,47.912,2.9539,2.72
1450067092,47.913,2.9609,2.72
1450067087,47.914,2.9604,2.73
1450067081,47.914,2.9523,2.73
1450067076,47.914,2.9577,2.72
1450067071,47.914,2.9594,2.72
1450067066,47.914,2.952,2.71
1450067061,47.915,2.9576,2.71
1450067056,47.914,2.9593,2.71
1450067050,47.913,2.9509,2.72
1450067045,47.913,2.955,2.72
1450067040,47.911,2.9602,2.72
1450067035,47.911,2.9534,2.71
1450067030,47.91,2.9555,2.74
1450067025,47.909,2.9612,2.73
1450067019,47.908,2.9549,2.72
1450067014,47.906,2.9568,2.7
1450067009,47.905,2.9623,2.7
1450067004,47.904,2.9581,2.74
1450066999,47.905,2.9563,2.71
1450066994,47.905,2.9641,2.73
1450066988,47.906,2.9606,2.71
1450066983,47.907,2.9574,2.7
1450066978,47.908,2.9641,2.71
1450066973,47.909,2.9604,2.71
1450066968,47.91,2.9562,2.69
1450066963,47.912,2.9631,2.68
1450066957,47.912,2.9637,2.75
1450066952,47.913,2.9558,2.71
1450066947,47.913,2.9602,2.73
1450066942,47.913,2.963,2.69
1450066937,47.913,2.9555,2.74
1450066932,47.911,2.9596,2.72
1450066926,47.911,2.9633,2.74
1450066921,47.91,2.9556,2.72
1450066916,47.91,2.9583,2.69
1450066911,47.91,2.9647,2.7
1450066906,47.909,2.9588,2.72
1450066901,47.908,2.959,2.71
1450066895,47.907,2.9661,2.7
1450066890,47.906,2.9599,2.73
1450066885,47.906,2.9582,2.71
1450066880,47.905,2.9662,2.74
1450066875,47.905,2.9636,2.73
1450066870,47.905,2.9588,2.72
1450066864,47.904,2.9664,2.73
1450066859,47.905,2.9637,2.71
1450066854,47.905,2.9589,2.7
1450066849,47.905,2.9662,2.71
1450066844,47.905,2.9643,2.71
1450066839,47.906,2.9595,2.7
1450066833,47.907,2.9647,2.73
1450066828,47.908,2.9668,2.72
1450066823,47.908,2.9584,2.71
1450066818,47.909,2.9634,2.73
1450066813,47.91,2.9649,2.7
1450066807,47.91,2.9566,2.72
1450066802,47.91,2.9619,2.71
1450066797,47.91,2.9647,2.7
1450066792,47.911,2.9563,2.72
1450066787,47.911,2.961,2.71
1450066782,47.91,2.9636,2.72
1450066776,47.91,2.9561,2.7
1450066771,47.91,2.9597,2.73
1450066766,47.91,2.965,2.71
1450066761,47.909,2.9577,2.73
1450066756,47.909,2.957,2.7
1450066751,47.909,2.9645,2.69
1450066745,47.91,2.9601,2.68
1450066740,47.909,2.9577,2.7
1450066735,47.909,2.9648,2.71
1450066730,47.908,2.9614,2.69
1450066725,47.908,2.9577,2.73
1450066720,47.908,2.9633,2.71
1450066714,47.908,2.9634,2.67
1450066709,47.908,2.9571,2.7
1450066704,47.908,2.9632,2.75
1450066699,47.908,2.9642,2.7
1450066694,47.908,2.9566,2.7
1450066689,47.907,2.9614,2.71
1450066683,47.908,2.9652,2.71
1450066678,47.907,2.9574,2.72
1450066673,47.907,2.9603,2.7
1450066668,47.907,2.9646,2.71
1450066663,47.907,2.959,2.67
1450066658,47.908,2.9572,2.72
1450066652,47.908,2.9636,2.69
1450066647,47.909,2.9581,2.7
1450066642,47.909,2.9559,2.72
1450066637,47.91,2.962,2.7
1450066632,47.911,2.9595,2.7
1450066627,47.911,2.9537,2.69
1450066621,47.911,2.9601,2.69
1450066616,47.912,2.9592,2.71
1450066611,47.912,2.9526,2.71
1450066606,47.912,2.959,2.71
1450066601,47.912,2.9594,2.69
1450066596,47.911,2.9527,2.71
1450066590,47.911,2.9589,2.67
1450066585,47.912,2.9604,2.69
1450066580,47.911,2.9529,2.73
1450066575,47.912,2.9585,2.7
1450066570,47.912,2.9608,2.7
1450066565,47.912,2.9539,2.71
1450066559,47.913,2.9559,2.71
1450066554,47.913,2.9609,2.68
1450066549,47.912,2.9529,2.68
1450066544,47.912,2.9548,2.69
1450066539,47.912,2.96,2.71
1450066534,47.913,2.9552,2.69
1450066528,47.913,2.9526,2.68
1450066523,47.914,2.9592,2.7
1450066518,47.914,2.9547,2.68
1450066513,47.913,2.952,2.72
1450066508,47.914,2.959,2.68
1450066502,47.913,2.9554,2.72
1450066497,47.913,2.952,2.7
1450066492,47.913,2.9578,2.68
1450066487,47.914,2.9575,2.7
1450066482,47.914,2.9505,2.7
1450066477,47.915,2.9573,2.72
1450066471,47.917,2.9577,2.69
1450066466,47.918,2.9501,2.71
1450066461,47.918,2.956,2.67
1450066456,47.918,2.9562,2.68
1450066451,47.919,2.9487,2.66
1450066446,47.919,2.9544,2.68
1450066440,47.919,2.9562,2.67
1450066435,47.919,2.9487,2.7
1450066430,47.92,2.9545,2.7
1450066425,47.92,2.9569,2.67
1450066420,47.92,2.9502,2.7
1450066415,47.921,2.9523,2.69
1450066409,47.921,2.9571,2.66
1450066404,47.921,2.9503,2.7
1450066399,47.921,2.95,2.67
1450066394,47.921,2.9569,2.68
1450066389,47.921,2.9526,2.69
1450066384,47.921,2.9499,2.68
1450066378,47.92,2.9572,2.71
1450066373,47.921,2.9534,2.71
1450066368,47.92,2.9492,2.7
1450066363,47.919,2.9553,2.68
1450066358,47.919,2.9547,2.7
1450066353,47.918,2.9484,2.69
1450066347,47.917,2.9531,2.65
1450066342,47.917,2.9573,2.7
1450066337,47.917,2.9503,2.7
1450066332,47.916,2.9541,2.71
1450066327,47.916,2.9586,2.72
1450066322,47.916,2.9511,2.71
1450066316,47.916,2.9528,2.68
1450066311,47.915,2.9594,2.69
1450066306,47.915,2.9539,2.69
1450066301,47.914,2.9522,2.7
1450066296,47.913,2.959,2.68
1450066291,47.912,2.9538,2.67
1450066285,47.911,2.9518,2.69
1450066280,47.91,2.9589,2.72
1450066275,47.911,2.9568,2.7
1450066270,47.91,2.9517,2.68
1450066265,47.911,2.9587,2.67
1450066260,47.912,2.9574,2.66
1450066254,47.913,2.951,2.69
1450066249,47.914,2.9573,2.68
1450066244,47.915,2.9569,2.69
1450066239,47.916,2.9499,2.7
1450066234,47.917,2.9544,2.65
1450066229,47.918,2.9579,2.7
1450066223,47.919,2.95,2.66
1450066218,47.919,2.9528,2.69
1450066213,47.92,2.9568,2.7
1450066208,47.92,2.9489,2.68
1450066203,47.921,2.9501,2.68
1450066198,47.921,2.956,2.69
1450066192,47.922,2.9501,2.67
1450066187,47.921,2.9488,2.67
1450066182,47.921,2.955,2.68
1450066177,47.921,2.9498,2.68
1450066172,47.92,2.947,2.67
1450066167,47.92,2.9542,2.7
1450066161,47.92,2.9526,2.68
1450066156,47.92,2.9471,2.67
1450066151,47.92,2.9543,2.69
1450066146,47.92,2.9553,2.7
1450066141,47.921,2.948,2.69
1450066136,47.921,2.9532,2.69
1450066130,47.922,2.9558,2.68
1450066125,47.922,2.948,2.68
1450066120,47.922,2.9504,2.68
1450066115,47.921,2.9562,2.67
1450066110,47.921,2.9493,2.69
1450066105,47.92,2.9501,2.67
1450066099,47.92,2.9565,2.68
1450066094,47.919,2.9503,2.67
1450066089,47.919,2.9505,2.67
1450066084,47.917,2.9571,2.68
1450066079,47.917,2.952,2.67
1450066074,47.916,2.9516,2.69
1450066068,47.915,2.9583,2.7
1450066063,47.915,2.9539,2.71
1450066058,47.915,2.9521,2.65
1450066053,47.914,2.9586,2.67
1450066048,47.914,2.9572,2.68
1450066043,47.914,2.9514,2.68
1450066037,47.914,2.9586,2.69
1450066032,47.913,2.9578,2.69
1450066027,47.914,2.952,2.69
1450066022,47.913,2.9583,2.66
1450066017,47.912,2.9585,2.68
1450066011,47.912,2.9521,2.68
1450066006,47.912,2.9587,2.69
1450066001,47.912,2.9596,2.66
1450065996,47.912,2.9523,2.67
1450065991,47.912,2.9583,2.68
1450065986,47.911,2.9613,2.71
1450065980,47.913,2.9535,2.66
1450065975,47.913,2.9571,2.68
1450065970,47.914,2.9612,2.67
1450065965,47.914,2.9551,2.66
1450065960,47.915,2.9541,2.67
1450065955,47.915,2.9607,2.69
1450065949,47.915,2.9555,2.68
1450065944,47.914,2.9519,2.66
1450065939,47.914,2.9585,2.69
1450065934,47.913,2.9571,2.7
1450065929,47.913,2.9511,2.66
1450065924,47.914,2.9565,2.68
1450065918,47.913,2.959,2.65
1450065913,47.913,2.9509,2.68
1450065908,47.913,2.9556,2.68
1450065903,47.914,2.9589,2.69
1450065898,47.915,2.9513,2.69
1450065893,47.916,2.9545,2.66
1450065887,47.917,2.9599,2.69
1450065882,47.919,2.9528,2.68
1450065877,47.92,2.9531,2.66
1450065872,47.921,2.9585,2.67
1450065867,47.922,2.9515,2.68
1450065862,47.923,2.9516,2.67
1450065856,47.924,2.9577,2.66
1450065851,47.925,2.9538,2.67
1450065846,47.925,2.9491,2.7
1450065841,47.925,2.9563,2.69
1450065836,47.924,2.9558,2.67
1450065831,47.924,2.9489,2.69
1450065825,47.923,2.955,2.66
1450065820,47.922,2.9567,2.67
1450065815,47.922,2.9494,2.66
1450065810,47.92,2.9551,2.66
1450065805,47.92,2.9572,2.68
1450065800,47.92,2.9511,2.66
1450065794,47.919,2.9542,2.67
1450065789,47.917,2.9593,2.68
1450065784,47.917,2.9524,2.66
1450065779,47.917,2.9548,2.68
1450065774,47.916,2.9598,2.68
1450065769,47.916,2.9534,2.69
1450065763,47.915,2.9549,2.68
1450065758,47.916,2.9608,2.69
1450065753,47.917,2.9538,2.66
1450065748,47.917,2.9526,2.66
1450065743,47.917,2.9594,2.67
1450065738,47.918,2.9548,2.71
1450065732,47.918,2.9511,2.65
1450065727,47.918,2.9582,2.67
1450065722,47.92,2.9546,2.65
1450065717,47.92,2.949,2.68
1450065712,47.92,2.9556,2.65
1450065707,47.92,2.9558,2.66
1450065701,47.92,2.9489,2.68
1450065696,47.921,2.9549,2.7
1450065691,47.92,2.9561,2.64
1450065686,47.922,2.9488,2.67
1450065681,47.922,2.9545,2.67
1450065676,47.922,2.9564,2.66
1450065670,47.923,2.9484,2.7
1450065665,47.924,2.9536,2.68
1450065660,47.925,2.9552,2.64
1450065655,47.925,2.9479,2.67
1450065650,47.926,2.9511,2.67
1450065645,47.926,2.956,2.67
1450065639,47.926,2.9484,2.67
1450065634,47.927,2.9501,2.68
1450065629,47.927,2.9556,2.64
1450065624,47.928,2.9485,2.67
1450065619,47.927,2.9493,2.65
1450065614,47.928,2.9543,2.66
1450065608,47.928,2.9499,2.66
1450065603,47.928,2.9472,2.69
1450065598,47.929,2.9542,2.66
1450065593,47.928,2.9501,2.69
1450065588,47.928,2.9468,2.64
1450065582,47.927,2.9536,2.69
1450065577,47.927,2.9499,2.66
1450065572,47.926,2.9454,2.68
1450065567,47.925,2.952,2.67
1450065562,47.925,2.9522,2.65
1450065557,47.925,2.9456,2.65
1450065551,47.924,2.9521,2.66
1450065546,47.923,2.9534,2.66
1450065541,47.924,2.9463,2.64
1450065536,47.924,2.951,2.67
1450065531,47.923,2.9557,2.68
1450065526,47.922,2.948,2.65
1450065520,47.92,2.9515,2.67
1450065515,47.919,2.956,2.67
1450065510,47.918,2.9489,2.66
1450065505,47.918,2.9513,2.65
1450065500,47.917,2.9568,2.68
1450065495,47.917,2.9518,2.68
1450065489,47.916,2.9509,2.67
1450065484,47.917,2.9579,2.64
1450065479,47.917,2.9531,2.65
1450065474,47.917,2.9508,2.64
1450065469,47.917,2.9576,2.65
1450065464,47.917,2.9528,2.66
1450065458,47.916,2.949,2.65
1450065453,47.916,2.956,2.65
1450065448,47.914,2.9551,2.66
1450065443,47.913,2.949,2.64
1450065438,47.912,2.9543,2.64
1450065433,47.912,2.9571,2.68
1450065427,47.91,2.9492,2.66
1450065422,47.91,2.9542,2.65
1450065417,47.909,2.9579,2.66
1450065412,47.909,2.952,2.67
1450065407,47.909,2.953,2.65
1450065402,47.909,2.9584,2.66
1450065396,47.91,2.9541,2.64
1450065391,47.91,2.9507,2.65
1450065386,47.91,2.958,2.66
1450065381,47.91,2.9545,2.66
1450065376,47.91,2.9504,2.65
1450065371,47.908,2.9575,2.66
1450065365,47.908,2.9549,2.64
1450065360,47.908,2.9507,2.64
1450065355,47.907,2.9581,2.64
1450065350,47.907,2.9564,2.64
